index,value
0,1.618033988749895
1,2.618033988749895
2,4.23606797749979
3,6.854101966249686
4,11.090169943749476
5,17.944271909999163
6,29.03444185374864
7,46.978713763747805
8,76.01315561749645
9,122.99186938124426
10,199.0050249987407
11,321.996894379985
12,521.0019193787257
13,842.9988137587108
14,1364.0007331374366
15,2206.9995468961474
16,3571.000280033584
17,5777.999826929732
18,9349.000106963316
19,15126.999933893048
20,24476.000040856365
21,39602.999974749415
22,64079.00001560579
23,103681.99999035521
24,167761.000005961
25,271442.9999963162
26,439204.00000227726
27,710646.9999985935
28,1149851.0000008708
29,1860497.9999994645
30,3010349.0000003353
31,4870846.9999998
32,7881196.000000136
33,12752042.999999937
34,20633239.000000075
35,33385282.00000001
36,54018521.00000008
37,87403803.0000001
38,141422324.00000018
39,228826127.0000003
40,370248451.00000054
41,599074578.0000008
42,969323029.0000014
43,1568397607.0000024
44,2537720636.000004
45,4106118243.000006
46,6643838879.0000105
47,10749957122.000017
48,17393796001.000027
49,28143753123.000046
50,45537549124.00008
51,73681302247.00012
52,119218851371.00021
53,192900153618.00034
54,312119004989.00055
55,505019158607.001
56,817138163596.0016
57,1322157322203.0027
58,2139295485799.0042
59,3461452808002.007
60,5600748293801.012
61,9062201101803.02
62,14662949395604.031
63,23725150497407.05
64,38388099893011.086
65,62113250390418.14
66,100501350283429.22
67,162614600673847.38
68,263115950957276.6
69,425730551631124.0
70,688846502588400.6
71,1114577054219524.8
72,1803423556807925.5
73,2918000611027450.0
74,4721424167835376.0
75,7639424778862826.0
76,1.2360848946698202e+16
77,2.000027372556103e+16
78,3.2361122672259236e+16
79,5.2361396397820264e+16
80,8.47225190700795e+16
81,1.3708391546789978e+17
82,2.218064345379793e+17
83,3.588903500058791e+17
84,5.806967845438584e+17
85,9.395871345497376e+17
86,1.5202839190935962e+18
87,2.4598710536433336e+18
88,3.98015497273693e+18
89,6.440026026380264e+18
90,1.0420180999117195e+19
91,1.6860207025497459e+19
92,2.7280388024614654e+19
93,4.4140595050112115e+19
94,7.142098307472677e+19
95,1.155615781248389e+20
96,1.8698256119956567e+20
97,3.025441393244046e+20
98,4.895267005239703e+20
99,7.920708398483749e+20
100,1.2815975403723453e+21
101,2.0736683802207202e+21
102,3.3552659205930657e+21
103,5.428934300813786e+21
104,8.784200221406853e+21
105,1.4213134522220638e+22
106,2.2997334743627493e+22
107,3.721046926584813e+22
108,6.020780400947563e+22
109,9.741827327532377e+22
110,1.576260772847994e+23
111,2.550443505601232e+23
112,4.126704278449226e+23
113,6.677147784050458e+23
114,1.0803852062499684e+24
115,1.7480999846550144e+24
116,2.828485190904983e+24
117,4.5765851755599974e+24
118,7.405070366464981e+24
119,1.1981655542024979e+25
120,1.938672590848996e+25
121,3.136838145051494e+25
122,5.07551073590049e+25
123,8.212348880951986e+25
124,1.3287859616852477e+26
125,2.1500208497804462e+26
126,3.478806811465694e+26
127,5.62882766124614e+26
128,9.107634472711835e+26
129,1.4736462133957977e+27
130,2.384409660666981e+27
131,3.858055874062779e+27
132,6.24246553472976e+27
133,1.010052140879254e+28
134,1.6342986943522302e+28
135,2.644350835231484e+28
136,4.278649529583714e+28
137,6.923000364815199e+28
138,1.1201649894398913e+29
139,1.8124650259214113e+29
140,2.932630015361303e+29
141,4.7450950412827145e+29
142,7.677725056644018e+29
143,1.2422820097926732e+30
144,2.0100545154570752e+30
145,3.2523365252497484e+30
146,5.262391040706824e+30
147,8.514727565956573e+30
148,1.3777118606663398e+31
149,2.229184617261997e+31
150,3.606896477928337e+31
151,5.836081095190334e+31
152,9.442977573118672e+31
153,1.5279058668309007e+32
154,2.472203624142768e+32
155,4.000109490973669e+32
156,6.472313115116437e+32
157,1.0472422606090107e+33
158,1.6944735721206544e+33
159,2.741715832729665e+33
160,4.43618940485032e+33
161,7.177905237579986e+33
162,1.1614094642430305e+34
163,1.8791999880010292e+34
164,3.04060945224406e+34
165,4.91980944024509e+34
166,7.960418892489149e+34
167,1.288022833273424e+35
168,2.084064722522339e+35
169,3.372087555795763e+35
170,5.456152278318103e+35
171,8.828239834113866e+35
172,1.428439211243197e+36
173,2.3112631946545838e+36
174,3.739702405897781e+36
175,6.050965600552365e+36
176,9.790668006450146e+36
177,1.5841633607002512e+37
178,2.563230161345266e+37
179,4.1473935220455173e+37
180,6.710623683390783e+37
181,1.0858017205436302e+38
182,1.7568640888827084e+38
183,2.842665809426339e+38
184,4.599529898309048e+38
185,7.442195707735386e+38
186,1.2041725606044435e+39
187,1.9483921313779822e+39
188,3.152564691982426e+39
189,5.100956823360408e+39
190,8.253521515342834e+39
191,1.3354478338703243e+40
192,2.1607999854046079e+40
193,3.496247819274932e+40
194,5.657047804679541e+40
195,9.153295623954474e+40
196,1.4810343428634014e+41
197,2.396363905258849e+41
198,3.877398248122251e+41
199,6.2737621533810995e+41
200,1.0151160401503351e+42
201,1.642492255488445e+42
202,2.6576082956387802e+42
203,4.300100551127226e+42
204,6.957708846766007e+42
205,1.1257809397893233e+43
206,1.821551824465924e+43
207,2.9473327642552473e+43
208,4.768884588721171e+43
209,7.716217352976419e+43
210,1.248510194169759e+44
211,2.020131929467401e+44
212,3.2686421236371606e+44
213,5.288774053104562e+44
214,8.557416176741722e+44
215,1.3846190229846285e+45
216,2.240360640658801e+45
217,3.62497966364343e+45
218,5.865340304302231e+45
219,9.490319967945661e+45
220,1.535566027224789e+46
221,2.4845980240193555e+46
222,4.0201640512441446e+46
223,6.5047620752635e+46
224,1.0524926126507646e+47
225,1.7029688201771146e+47
226,2.7554614328278795e+47
227,4.458430253004994e+47
228,7.213891685832874e+47
229,1.167232193883787e+48
230,1.8886213624670744e+48
231,3.055853556350861e+48
232,4.944474918817936e+48
233,8.000328475168798e+48
234,1.2944803393986735e+49
235,2.0945131869155535e+49
236,3.3889935263142267e+49
237,5.483506713229781e+49
238,8.872500239544008e+49
239,1.435600695277379e+50
240,2.32285071923178e+50
241,3.758451414509159e+50
242,6.081302133740939e+50
243,9.839753548250098e+50
244,1.5921055681991038e+51
245,2.5760809230241137e+51
246,4.168186491223218e+51
247,6.744267414247332e+51
248,1.091245390547055e+52
249,1.7656721319717882e+52
250,2.8569175225188433e+52
251,4.622589654490632e+52
252,7.479507177009476e+52
253,1.2102096831500108e+53
254,1.9581604008509583e+53
255,3.1683700840009693e+53
256,5.126530484851928e+53
257,8.294900568852897e+53
258,1.3421431053704827e+54
259,2.1716331622557726e+54
