index,value
0,-2.3025850929940455
1,-2.207356742902135
2,-2.120413562454967
3,-2.040428563180904
4,-1.9663700580203411
5,-1.8974200599068876
6,-1.8329190544790241
7,-1.7723275359282298
8,-1.7151985481332754
9,-1.6611576561635635
10,-1.6098880587392481
11,-1.5611193351632926
12,-1.5146188113759351
13,-1.470184846041191
14,-1.4276415460337306
15,-1.3868345610069805
16,-1.3476277029707404
17,-1.3099002039711325
18,-1.2735444725749216
19,-1.2384642440952216
20,-1.204573044439996
21,-1.1717929058621908
22,-1.1400532866126485
23,-1.1092901568396547
24,-1.0794452209505505
25,-1.0504652526962903
26,-1.0223015239223519
27,-0.9949093115852267
28,-0.9682474705093369
29,-0.9422780616371401
30,-0.9169660273415734
31,-0.8922789068275087
32,-0.8681865858253547
33,-0.8446610757349001
34,-0.8216763181567925
35,-0.7992080113882074
36,-0.7772334559860316
37,-0.7557314169370017
38,-0.7346820003368933
39,-0.7140665427836873
40,-0.6938675119435144
41,-0.6740684169618306
42,-0.654653727572742
43,-0.6356088009123474
44,-0.616919815172061
45,-0.5985737093388525
46,-0.580558128364338
47,-0.5628613731861858
48,-0.5454723550954921
49,-0.528380554004378
50,-0.5115759802204962
51,-0.49504913938064976
52,-0.47879100023531135
53,-0.46279296501035444
54,-0.4470468421024746
55,-0.43154482089121604
56,-0.4162794484737118
57,-0.40124360814866017
58,-0.3864304994940507
59,-0.3718336198990386
60,-0.35744674742443344
61,-0.3432639248787267
62,-0.3292794450076565
63,-0.3154878367051563
64,-0.3018838521623072
65,-0.2884624548787549
66,-0.2752188084680489
67,-0.2621482661946373
68,-0.24924636118587437
69,-0.2365087972674469
70,-0.22393144037517154
71,-0.21151031050020336
72,-0.19924157412838678
73,-0.1871215371378133
74,-0.17514663812165931
75,-0.16331344210610999
76,-0.15161863463564249
77,-0.14005901620018835
78,-0.12863149698073303
79,-0.11733309189176211
80,-0.10616091590065704
81,-0.09511217960567778
82,-0.08418418505557661
83,-0.0733743217951711
84,-0.06268006312237448
85,-0.05209896254326054
86,-0.04162865041271949
87,-0.031266830749166516
88,-0.021011278212592927
89,-0.01085983523600856
90,-0.0008104093010284875
91,0.009139029651003248
92,0.01899045168036397
93,0.02874576919024112
94,0.038406839154920124
95,0.04797546524136524
96,0.05745339983025347
97,0.06684234594212994
98,0.07614395907397814
99,0.08535984895115685
100,0.09449158119934632
101,0.10354067894084057
102,0.112508624319262
103,0.1213968599565136
104,0.13020679034554902
105,0.1389397831823271
106,0.14759717064010838
107,0.15618025058906101
108,0.16469028776397343
109,0.1731285148826956
110,0.18149613371778728
111,0.1897943161237013
112,0.19802420502169576
113,0.2061869153445501
114,0.21428353494303226
115,0.2223151254559648
116,0.23028272314562848
117,0.23818733970014533
118,0.2460299630043998
119,0.25381155788096116
120,0.26153306680240224
121,0.2691954105763267
122,0.27679948900434953
123,0.28434618151621366
124,0.29183634778015505
125,0.2992708282905805
126,0.3066504449340606
127,0.31397600153458954
128,0.32124828437902064
129,0.3284680627235311
130,0.3356360892819364
131,0.3427531006966276
132,0.3498198179928668
133,0.35683694701714536
134,0.36380517886026636
135,0.3707251902657902
136,0.37759764402444407
137,0.3844231893550699
138,0.3912024622726613
139,0.39793608594400687
140,0.40462467103144123
141,0.411268816025176
142,0.4178691075646619
143,0.4244261207494165
144,0.4309404194397262
145,0.4374125565476179
146,0.44384307431847536
147,0.45023250460365716
148,0.45658136912446234
149,0.46289017972776736
150,0.4691594386336512
151,0.4753896386753064
152,0.4815812635315213
153,0.4877347879520114
154,0.49385067797585835
155,0.49992939114331053
156,0.5059713767011854
157,0.5119770758021024
158,0.5179469216977708
159,0.5238813399265402
160,0.5297807484954201
161,0.535645558056762
162,0.5414761720797889
163,0.5472729870171554
164,0.5530363924667062
165,0.5587667713286003
166,0.56446449995796
167,0.5701299483131934
168,0.5757634801001419
169,0.5813654529121871
170,0.586936218366457
171,0.5924761222362598
172,0.597985504579867
173,0.6034646998657709
174,0.6089140370945282
175,0.6143338399173007
176,0.6197244267512039
177,0.6250861108915587
