index,value
0,3.1360030069284335
1,9.416918881172498
2,15.728631030802877
3,21.978218829425
4,28.26097110933546
5,34.479849784190506
6,40.934866398022464
7,47.13154161007127
8,53.38963071759796
9,59.615517492881146
10,65.84025441434655
11,72.38742745182017
12,78.59528021055802
13,84.66060986266741
14,91.18250118417497
15,97.4816203783069
16,103.68499518069326
17,110.11555396521793
18,116.26060014703464
19,122.38043113720701
20,128.84181569728634
21,135.11297383453237
22,141.31133972666288
23,147.71221060240802
24,153.77127349928077
25,160.32028201582372
26,166.4165984698985
27,172.68910133492693
28,179.05939877738746
29,185.39726385460216
30,191.6535442753367
31,197.84607125957973
32,204.15291355421735
33,210.3734035557784
34,216.74742510753273
35,223.1605805263264
36,229.3358374182905
37,235.70539044471042
38,242.0481744601867
39,248.12701778168997
40,254.4503476154677
41,260.9693095340591
42,267.1798098963304
43,273.1513204097308
44,279.6404610010977
45,285.8849874759051
46,292.2507620949366
47,298.37680421428183
48,304.65052656100585
49,310.95006563386016
50,317.24366515794924
51,323.66557573642956
52,329.7491085096134
53,336.08815254411195
54,342.25469800223726
55,348.8174963308083
56,355.12707286558975
57,361.25044781973986
58,367.5365455335245
59,373.8948479674136
60,380.2801592851028
61,386.4567574663009
62,392.6293275044766
63,398.82038474870507
64,405.15393968681695
65,411.5559595652942
66,417.76629017512244
67,424.1345050052211
68,430.34290114017807
69,436.5755642058518
70,442.8468609930155
71,449.40398491427777
72,455.6198335454384
73,461.9871718728824
74,468.15130047495467
75,474.3374915511973
76,480.79601009148735
77,486.94355450628177
78,493.25213079062655
79,499.5089494828696
80,505.5017268060283
81,512.2400760363657
82,518.4118882369116
83,524.6789554555824
84,530.922980850448
85,537.2286865458932
86,543.4358011774495
87,549.8403723134445
88,555.9311898509535
89,562.3636918358201
90,568.6844276468097
91,574.8915886935498
92,581.2317276933588
93,587.3786927820679
94,593.6644288513813
95,600.0678685477532
96,606.3952371082921
97,612.4230808844594
98,618.9459548207003
99,625.1226179143313
100,631.4408427628177
101,637.6093568863715
102,643.9413322618889
103,650.4062918256402
104,656.5961509376648
105,662.8377720672754
106,669.1475863793628
107,675.4913417042719
108,681.7696552786014
109,688.001288436125
110,694.401272354434
111,700.6722080142146
112,706.8996842606165
113,713.1469935431741
114,719.4904497815745
115,725.7393297214223
116,732.0971682936024
117,738.3642297312753
118,744.4556335106391
119,750.7320478908863
120,757.0537045606998
121,763.5046286913264
122,769.5325692298222
123,776.0128611755897
124,782.2928250529677
125,788.6560208569067
126,794.840975227284
127,800.9718057263389
128,807.293376476512
129,813.5542977275666
130,819.9018881903027
131,826.2205777373732
132,832.4055090486731
133,838.95230470754
134,844.9558956784591
135,851.5062194652202
136,857.7733107331575
137,864.027809992162
138,870.151788383623
139,876.53859543947
140,882.6597985453768
141,889.1618116694149
142,895.3465077949375
143,901.596159558812
144,907.7979024027845
145,913.9557115827669
146,920.3827934161058
147,926.8811126285503
148,933.0127347733211
149,939.3192705376366
150,945.6849441663566
151,952.0831409255189
152,958.3182598103815
153,964.3717111516848
154,970.5578729021023
155,977.2712766923356
156,983.5453997347712
157,989.6205312404278
158,995.7578223634063
159,1002.2643791485334
160,1008.4404434337223
161,1014.7231289971925
162,1021.1070583009932
163,1027.3342351985498
164,1033.4654015399406
165,1039.8346941447132
166,1046.2164689382673
167,1052.4845641748211
168,1058.742925917196
169,1065.0932518623874
170,1071.2469231753375
171,1077.584147158821
172,1083.511907578461
173,1090.087685776274
174,1096.4922263936953
175,1102.6599819633057
176,1108.9355839780253
177,1115.161246729199
178,1121.648913920829
179,1127.8866089660896
180,1134.1974894056975
181,1140.2255118568992
182,1146.665273555948
183,1152.936492766679
184,1159.2196320039739
185,1165.4692717274415
186,1171.7794493618148
187,1178.182209574443
188,1184.1891452680172
189,1190.8413451873346
190,1196.9951851302137
191,1203.2257531353246
192,1209.6038550467078
193,1215.6511734647331
194,1222.0130721559144
195,1228.35062001037
196,1234.782468897832
197,1240.9244485098557
198,1247.2572889422663
199,1253.4365108827337
200,1259.8273382964037
201,1266.229563355984
202,1272.4445773730336
203,1278.620064412268
204,1284.978944402952
205,1291.2523323208657
206,1297.5284246997544
207,1303.8721465758501
208,1310.1545843173274
209,1316.3146059944359
210,1322.6746950674506
211,1328.8553829763664
212,1335.0845705360305
213,1341.4331137072713
214,1347.7356205748474
215,1353.8602755982831
216,1360.395652260322
217,1366.3160717692997
218,1373.1474713126881
219,1379.3093628392987
220,1385.4162593606816
221,1391.7264881763347
222,1398.0390280348165
223,1404.2330001158384
224,1410.594363376576
225,1416.8438867712266
226,1423.1320448044532
227,1429.442803489704
228,1435.5764899107
229,1441.9949849701284
230,1448.2905580795564
231,1454.5702835742097
232,1460.8190008437102
233,1467.2375550040301
234,1473.3715892781247
235,1479.712872431475
236,1486.1030549013649
237,1492.2485728411498
238,1498.5611420890782
239,1504.8132426058794
240,1511.229803356047
241,1517.3634792277114
242,1523.8007724487784
243,1529.9452635087644
244,1536.152861633064
245,1542.589930229646
246,1548.7747114363926
247,1555.1504136168576
248,1561.0986083956348
249,1567.6552546674964
250,1573.8919589186105
251,1580.1147788870128
252,1586.4489659626615
253,1592.7301050555957
254,1599.0658620977194
255,1605.2171133382558
256,1611.6686586695898
257,1618.056838077264
258,1624.2314947556179
259,1630.5674860740255
260,1636.8792287657436
261,1643.1766067786803
262,1649.5231570039234
263,1655.5694082419934
264,1661.8306653504844
265,1668.2640456210124
266,1674.5397109853254
267,1680.8296372005009
268,1687.224183223144
269,1693.3195772757783
270,1699.6442412480428
271,1705.7867720741094
272,1712.3815283188349
273,1718.417527021496
274,1724.7035452279804
275,1730.9828771388752
276,1737.236247849291
277,1743.5109790374506
278,1749.814737621226
279,1756.0137137638894
280,1762.3549468718477
281,1768.9115602821983
282,1775.0734147925973
283,1781.3756250030854
284,1787.683940771334
285,1794.032818656208
286,1799.955448251807
287,1806.2927875026023
288,1812.6185887552213
289,1818.9351734488414
290,1825.2352747966113
291,1831.5038192875688
292,1837.853633241342
293,1844.1184171962832
294,1850.3257894848703
295,1856.4637033938689
296,1862.8651567082093
297,1869.1927050205957
298,1875.5061062494256
299,1881.701032754355
300,1888.0481041608161
301,1894.2672713757968
302,1900.65097348667
303,1906.8394315961682
304,1913.145035570547
305,1919.3822429302647
306,1925.7809465809862
307,1931.9928371807275
308,1938.45334569157
309,1944.6864375987514
310,1950.9220526924432
311,1957.1324746367068
312,1963.5334605241524
313,1969.8476638897353
314,1976.0760479492
315,1982.5053346007062
316,1988.6741134541464
317,1995.0026957512753
318,2001.2078768782517
319,2007.5452720892033
320,2013.6812128277907
321,2019.9982364219159
322,2026.3621979207649
323,2032.6446568207518
324,2038.94439336207
325,2045.2868567761832
326,2051.3175056769537
327,2057.6457428465533
328,2064.0493306726016
329,2070.2371223524933
330,2076.9305208469823
331,2082.9275012919497
332,2089.1512815523197
333,2095.3907530170836
334,2101.6774690232523
335,2108.0116846248825
336,2114.303054059193
337,2120.5293712586413
338,2126.830911255638
339,2133.275840244993
340,2139.5630475909143
341,2145.7329857998225
342,2151.8568417362844
343,2158.328003331852
344,2164.7127665675284
345,2170.9775017407433
346,2177.1971515230075
347,2183.5491365404346
348,2189.695417979334
349,2196.036075156249
350,2202.1883726098126
351,2208.56886201924
352,2214.955774205201
353,2221.0470637468347
354,2227.303047052217
355,2233.682125596245
356,2239.9328957891503
357,2246.3036620888092
358,2252.476606671287
359,2258.9769618926216
360,2264.9593356284445
361,2271.4968620240425
362,2277.578188929769
363,2283.7582608863213
364,2290.244831982594
365,2296.4787689755376
366,2302.6764541445277
367,2308.9024626993264
368,2315.352949616951
369,2321.7345546920196
370,2327.9786516593454
371,2334.2090122821
372,2340.5344116817178
373,2346.7669908183375
374,2352.909925114452
375,2359.193993447412
376,2365.598951300216
377,2371.886388131657
378,2378.270737035324
379,2384.5445544970307
380,2390.8125226834086
381,2397.0071664177044
382,2403.1803147791807
