index,value
0,-35.64597357018667
1,-35.425045451502086
2,-35.205115264165386
3,-34.986180633255316
4,-34.76823918385061
5,-34.55128854103
6,-34.33532632987222
7,-34.12035017545602
8,-33.906357702860134
9,-33.69334653716329
10,-33.48131430344424
11,-33.270258626781725
12,-33.06017713225445
13,-32.8510674449412
14,-32.642927189920684
15,-32.43575399227164
16,-32.22954547707282
17,-32.024299269402945
18,-31.820012994340765
19,-31.61668427696502
20,-31.41431074235443
21,-31.212890015587746
22,-31.012419721743715
23,-30.81289748590106
24,-30.61432093313852
25,-30.41668768853484
26,-30.219995377168747
27,-30.024241624118996
28,-29.829424054464315
29,-29.635540293283434
30,-29.4425879656551
31,-29.25056469665805
32,-29.059468111371025
33,-28.869295834872755
34,-28.680045492241984
35,-28.49171470855745
36,-28.30430110889789
37,-28.11780231834203
38,-27.93221596196863
39,-27.74753966485642
40,-27.56377105208412
41,-27.38090774873049
42,-27.198947379874262
43,-27.01788757059417
44,-26.837725945968955
45,-26.658460131077355
46,-26.480087750998102
47,-26.30260643080994
48,-26.12601379559161
49,-25.950307470421844
50,-25.775485080379376
51,-25.601544250542947
52,-25.428482605991306
53,-25.256297771803183
54,-25.084987373057306
55,-24.91454903483242
56,-24.74498038220727
57,-24.576279040260587
58,-24.408442634071108
59,-24.241468788717576
60,-24.07535512927873
61,-23.9100992808333
62,-23.745698868460025
63,-23.582151517237644
64,-23.4194548522449
65,-23.25760649856053
66,-23.096604081263266
67,-22.936445225431846
68,-22.777127556145015
69,-22.61864869848151
70,-22.461006277520056
71,-22.30419791833941
72,-22.148221246018295
73,-21.993073885635454
74,-21.83875346226963
75,-21.68525760099955
76,-21.53258392690396
77,-21.380730065061595
78,-21.229693640551197
79,-21.079472278451497
80,-20.93006360384124
81,-20.781465241799157
82,-20.633674817403985
83,-20.486689955734477
84,-20.340508281869354
85,-20.195127420887363
86,-20.050544997867235
87,-19.906758637887705
88,-19.763765966027524
89,-19.62156460736542
90,-19.480152186980142
91,-19.339526329950417
92,-19.19968466135498
93,-19.06062480627258
94,-18.922344389781948
95,-18.784841036961826
96,-18.64811237289095
97,-18.512156022648046
98,-18.37696961131187
99,-18.242550763961155
100,-18.108897105674636
101,-17.976006261531047
102,-17.843875856609138
103,-17.712503515987635
104,-17.581886864745286
105,-17.45202352796082
106,-17.322911130712974
107,-17.19454729808049
108,-17.06692965514211
109,-16.940055826976568
110,-16.813923438662602
111,-16.688530115278947
112,-16.563873481904345
113,-16.43995116361753
114,-16.316760785497245
115,-16.194299972622225
116,-16.072566350071206
117,-15.951557542922924
118,-15.831271176256127
119,-15.711704875149543
120,-15.592856264681915
121,-15.474722969931978
122,-15.35730261597847
123,-15.24059282790013
124,-15.124591230775696
125,-15.009295449683911
126,-14.894703109703505
127,-14.780811835913212
128,-14.667619253391782
129,-14.555122987217946
130,-14.443320662470443
131,-14.332209904228009
132,-14.221788337569386
133,-14.11205358757331
134,-14.003003279318518
135,-13.894635037883749
136,-13.78694648834774
137,-13.679935255789228
138,-13.573598965286955
139,-13.467935241919651
140,-13.362941710766062
141,-13.258615996904922
142,-13.154955725414972
143,-13.051958521374942
144,-12.94962200986358
145,-12.847943815959617
146,-12.746921564741791
147,-12.646552881288848
148,-12.546835390679517
149,-12.44776671799254
150,-12.349344488306649
151,-12.251566326700587
152,-12.154429858253092
153,-12.057932708042905
154,-11.962072501148757
155,-11.866846862649385
156,-11.772253417623535
157,-11.678289791149943
158,-11.584953608307341
159,-11.492242494174473
160,-11.400154073830073
161,-11.308685972352876
162,-11.217835814821628
163,-11.127601226315061
164,-11.037979831911917
165,-10.94896925669093
166,-10.860567125730839
167,-10.772771064110387
168,-10.685578696908301
169,-10.59898764920333
170,-10.512995546074203
171,-10.427600012599665
172,-10.342798673858448
173,-10.258589154929297
174,-10.17496908089094
175,-10.091936076822122
176,-10.00948776780158
177,-9.927621778908055
178,-9.846335735220276
179,-9.765627261816988
180,-9.685493983776924
181,-9.605933526178827
182,-9.526943514101431
183,-9.448521572623477
184,-9.3706653268237
185,-9.29337240178084
186,-9.216640422573631
187,-9.14046701428082
188,-9.064849801981135
189,-8.989786410753315
190,-8.915274465676104
191,-8.841311591828234
192,-8.767895414288448
193,-8.695023558135478
194,-8.622693648448067
195,-8.55090331030495
196,-8.479650168784866
197,-8.408931848966553
198,-8.338745975928749
199,-8.26909017475019
200,-8.199962070509615
201,-8.131359288285765
202,-8.06327945315737
203,-7.995720190203175
204,-7.928679124501917
205,-7.86215388113233
206,-7.796142085173157
207,-7.730641361703132
208,-7.665649335800997
209,-7.601163632545482
210,-7.537181877015333
211,-7.473701694289284
212,-7.410720709446076
213,-7.348236547564443
214,-7.286246833723122
215,-7.224749193000856
216,-7.163741250476379
217,-7.103220631228431
218,-7.043184960335748
219,-6.983631862877069
220,-6.9245589639311325
221,-6.865963888576674
222,-6.807844261892435
223,-6.75019770895715
224,-6.693021854849558
225,-6.636314324648395
226,-6.580072743432406
227,-6.524294736280319
228,-6.468977928270879
229,-6.41411994448282
230,-6.3597184099948825
231,-6.3057709498858046
232,-6.252275189234322
233,-6.199228753119172
234,-6.146629266619096
235,-6.094474354812828
236,-6.042761642779109
237,-5.991488755596674
