index,value
0,1.1051709180756477
1,1.105712638708283
2,1.1062546248756324
3,1.1067968767078529
4,1.1073393943351653
5,1.1078821778878538
6,1.1084252274962672
7,1.1089685432908176
8,1.1095121254019813
9,1.1100559739602982
10,1.1106000890963728
11,1.111144470940873
12,1.1116891196245313
13,1.112234035278144
14,1.1127792180325713
15,1.1133246680187379
16,1.1138703853676324
17,1.1144163702103078
18,1.1149626226778815
19,1.1155091429015347
20,1.1160559310125133
21,1.1166029871421275
22,1.1171503114217514
23,1.117697903982824
24,1.118245764956849
25,1.1187938944753935
26,1.11934229267009
27,1.1198909596726352
28,1.1204398956147903
29,1.1209891006283814
30,1.121538574845299
31,1.1220883183974983
32,1.1226383314169988
33,1.1231886140358853
34,1.123739166386307
35,1.124289988600478
36,1.1248410808106772
37,1.1253924431492484
38,1.1259440757486
39,1.1264959787412054
40,1.1270481522596034
41,1.1276005964363969
42,1.1281533114042546
43,1.1287062972959099
44,1.1292595542441612
45,1.1298130823818722
46,1.1303668818419712
47,1.1309209527574524
48,1.131475295261375
49,1.1320299094868627
50,1.1325847955671056
51,1.1331399536353581
52,1.1336953838249404
53,1.134251086269238
54,1.134807061101702
55,1.1353633084558483
56,1.1359198284652587
57,1.1364766212635806
58,1.1370336869845263
59,1.1375910257618744
60,1.1381486377294687
61,1.1387065230212183
62,1.1392646817710985
63,1.1398231141131498
64,1.140381820181479
65,1.140940800110258
66,1.1415000540337248
67,1.142059582086183
68,1.1426193844020023
69,1.1431794611156183
70,1.1437398123615319
71,1.1443004382743107
72,1.1448613389885878
73,1.1454225146390622
74,1.1459839653604995
75,1.1465456912877305
76,1.1471076925556531
77,1.1476699692992307
78,1.1482325216534925
79,1.148795349753535
80,1.1493584537345198
81,1.1499218337316752
82,1.150485489880296
83,1.1510494223157433
84,1.1516136311734437
85,1.1521781165888916
86,1.1527428786976466
87,1.1533079176353354
88,1.1538732335376507
89,1.1544388265403525
90,1.1550046967792664
91,1.1555708443902852
92,1.1561372695093681
93,1.1567039722725412
94,1.1572709528158966
95,1.157838211275594
96,1.1584057477878593
97,1.158973562488985
98,1.159541655515331
99,1.1601100270033236
100,1.160678677089456
101,1.1612476059102885
102,1.1618168136024485
103,1.1623863003026296
104,1.162956066147593
105,1.1635261112741673
106,1.1640964358192474
107,1.1646670399197956
108,1.1652379237128412
109,1.1658090873354812
110,1.1663805309248791
111,1.166952254618266
112,1.1675242585529406
113,1.168096542866268
114,1.1686691076956814
115,1.169241953178681
116,1.1698150794528348
117,1.1703884866557777
118,1.1709621749252122
119,1.1715361443989087
120,1.1721103952147045
121,1.1726849275105053
122,1.1732597414242834
123,1.1738348370940797
124,1.1744102146580018
125,1.1749858742542256
126,1.175561816020995
127,1.176138040096621
128,1.1767145466194826
129,1.1772913357280268
130,1.1778684075607686
131,1.17844576225629
132,1.1790233999532425
133,1.179601320790344
134,1.1801795249063813
135,1.1807580124402088
136,1.1813367835307493
137,1.1819158383169936
138,1.1824951769380003
139,1.1830747995328967
140,1.183654706240878
141,1.1842348972012076
142,1.1848153725532171
143,1.1853961324363067
144,1.1859771769899445
145,1.1865585063536674
146,1.1871401206670806
147,1.1877220200698575
148,1.18830420470174
149,1.1888866747025386
150,1.1894694302121327
151,1.1900524713704694
152,1.190635798317565
153,1.1912194111935046
154,1.1918033101384413
155,1.1923874952925977
156,1.1929719667962644
157,1.1935567247898011
158,1.1941417694136363
159,1.1947271008082676
160,1.1953127191142607
161,1.195898624472251
162,1.1964848170229425
163,1.1970712969071082
164,1.1976580642655899
165,1.1982451192392989
166,1.198832461969215
167,1.1994200925963876
168,1.200008011261935
169,1.2005962181070446
170,1.2011847132729734
171,1.201773496901047
172,1.202362569132661
173,1.2029519301092795
174,1.2035415799724367
175,1.2041315188637358
176,1.2047217469248495
177,1.2053122642975198
178,1.2059030711235583
179,1.2064941675448462
180,1.207085553703334
181,1.207677229741042
182,1.2082691958000602
183,1.2088614520225476
184,1.2094539985507338
185,1.2100468355269176
186,1.2106399630934677
187,1.2112333813928222
188,1.2118270905674897
189,1.212421090760048
190,1.2130153821131453
191,1.2136099647694993
192,1.214204838871898
193,1.2148000045631993
194,1.215395461986331
195,1.215991211284291
196,1.2165872526001473
197,1.217183586077038
198,1.2177802118581715
199,1.2183771300868265
200,1.2189743409063514
201,1.2195718444601653
202,1.2201696408917575
203,1.2207677303446878
204,1.221366112962586
205,1.2219647888891527
206,1.2225637582681586
207,1.223163021243445
208,1.2237625779589236
209,1.2243624285585772
210,1.2249625731864584
211,1.225563011986691
212,1.2261637451034688
213,1.226764772681057
214,1.2273660948637912
215,1.2279677117960774
216,1.228569623622393
217,1.2291718304872863
218,1.2297743325353752
219,1.2303771299113502
220,1.2309802227599713
221,1.2315836112260705
222,1.2321872954545503
223,1.232791275590384
224,1.2333955517786164
225,1.2340001241643634
226,1.2346049928928116
227,1.2352101581092192
228,1.2358156199589154
229,1.2364213785873006
230,1.2370274341398466
231,1.2376337867620966
232,1.2382404365996647
233,1.2388473837982368
234,1.2394546285035701
235,1.2400621708614932
236,1.240670011017906
237,1.2412781491187808
238,1.24188658531016
239,1.2424953197381585
240,1.2431043525489631
241,1.2437136838888314
242,1.2443233139040932
243,1.2449332427411501
244,1.2455434705464754
245,1.2461539974666136
246,1.246764823648182
247,1.2473759492378693
248,1.247987374382436
249,1.2485990992287146
250,1.2492111239236094
251,1.2498234486140976
252,1.250436073447227
253,1.2510489985701188
254,1.2516622241299653
255,1.2522757502740318
256,1.2528895771496553
257,1.253503704904245
258,1.2541181336852827
259,1.254732863640322
260,1.2553478949169892
261,1.2559632276629829
262,1.256578862026074
263,1.2571947981541058
264,1.2578110361949943
265,1.2584275762967279
266,1.2590444186073673
267,1.2596615632750459
268,1.26027901044797
269,1.260896760274418
270,1.261514812902742
271,1.2621331684813655
272,1.2627518271587854
273,1.2633707890835717
274,1.2639900544043667
275,1.2646096232698856
276,1.265229495828917
277,1.2658496722303216
278,1.266470152623034
279,1.267090937156061
280,1.267712025978483
281,1.268333419239453
282,1.2689551170881979
283,1.2695771196740169
284,1.2701994271462824
285,1.2708220396544407
286,1.2714449573480109
287,1.2720681803765854
288,1.27269170888983
289,1.2733155430374838
290,1.2739396829693594
291,1.2745641288353429
292,1.2751888807853933
293,1.2758139389695442
294,1.2764393035379016
295,1.2770649746406457
296,1.2776909524280302
297,1.2783172370503824
298,1.2789438286581034
299,1.279570727401668
300,1.2801979334316247
301,1.2808254468985956
302,1.2814532679532769
303,1.2820813967464384
304,1.2827098334289244
305,1.2833385781516524
306,1.2839676310656145
307,1.2845969923218765
308,1.285226662071578
309,1.2858566404659328
310,1.2864869276562296
311,1.2871175237938302
312,1.287748429030171
313,1.288379643516763
314,1.2890111674051907
315,1.2896430008471136
316,1.290275143994265
317,1.290907596998453
318,1.29154036001156
319,1.2921734331855426
320,1.2928068166724322
321,1.2934405106243347
322,1.2940745151934303
323,1.294708830531974
324,1.2953434567922955
325,1.2959783941267988
326,1.296613642687963
327,1.2972492026283418
328,1.2978850741005636
329,1.2985212572573317
330,1.2991577522514244
331,1.2997945592356943
332,1.3004316783630698
333,1.3010691097865537
334,1.3017068536592236
335,1.3023449101342328
336,1.302983279364809
337,1.3036219615042557
338,1.3042609567059509
339,1.3049002651233481
340,1.3055398869099757
341,1.306179822219438
342,1.3068200712054143
343,1.3074606340216586
344,1.308101510822001
345,1.3087427017603472
346,1.3093842069906776
347,1.3100260266670483
348,1.3106681609435913
349,1.3113106099745138
350,1.3119533739140985
351,1.312596452916704
352,1.3132398471367646
353,1.3138835567287899
354,1.3145275818473658
355,1.3151719226471534
356,1.3158165792828902
357,1.3164615519093887
358,1.3171068406815383
359,1.3177524457543035
360,1.3183983672827255
361,1.3190446054219207
362,1.3196911603270818
363,1.3203380321534781
364,1.3209852210564543
365,1.3216327271914319
366,1.3222805507139077
367,1.3229286917794556
368,1.3235771505437253
369,1.324225927162443
370,1.324875021791411
371,1.325524434586508
372,1.3261741657036894
373,1.326824215298987
374,1.3274745835285087
375,1.328125270548439
376,1.3287762765150393
377,1.3294276015846476
378,1.3300792459136779
379,1.3307312096586215
380,1.3313834929760464
381,1.332036096022597
382,1.3326890189549945
383,1.333342261930037
384,1.3339958251046002
385,1.334649708635635
386,1.3353039126801711
387,1.335958437395314
388,1.3366132829382462
389,1.337268449466228
390,1.337923937136596
391,1.3385797461067648
392,1.3392358765342254
393,1.3398923285765458
394,1.340549102391372
395,1.3412061981364274
396,1.3418636159695114
397,1.342521356048502
398,1.3431794185313544
399,1.3438378035761007
400,1.344496511340851
401,1.3451555419837924
402,1.34581489566319
403,1.3464745725373861
404,1.347134572764801
405,1.3477948965039324
406,1.3484555439133559
407,1.3491165151517244
408,1.3497778103777691
409,1.3504394297502984
410,1.3511013734281991
411,1.351763641570436
412,1.352426234336051
413,1.3530891518841643
414,1.3537523943739749
415,1.3544159619647589
416,1.3550798548158705
417,1.3557440730867425
418,1.3564086169368854
419,1.3570734865258884
420,1.3577386820134185
421,1.3584042035592212
422,1.35907005132312
423,1.359736225465017
424,1.3604027261448923
425,1.3610695535228052
426,1.3617367077588929
427,1.3624041890133711
428,1.363071997446534
429,1.3637401332187544
430,1.3644085964904844
431,1.3650773874222535
432,1.3657465061746705
433,1.3664159529084234
434,1.3670857277842783
435,1.3677558309630804
436,1.3684262626057533
437,1.3690970228733004
438,1.369768111926803
439,1.3704395299274221
440,1.3711112770363971
441,1.3717833534150472
442,1.37245575922477
443,1.3731284946270421
444,1.3738015597834201
445,1.374474954855539
446,1.3751486800051134
447,1.375822735393937
448,1.3764971211838828
449,1.3771718375369033
450,1.3778468846150305
451,1.3785222625803755
452,1.3791979715951286
453,1.3798740118215607
454,1.380550383422021
455,1.3812270865589389
456,1.3819041213948233
457,1.3825814880922631
458,1.3832591868139266
459,1.383937217722561
460,1.384615580980995
461,1.385294276752136
462,1.3859733051989709
463,1.3866526664845678
464,1.3873323607720733
465,1.3880123882247153
466,1.3886927490058008
467,1.3893734432787168
468,1.390054471206931
469,1.3907358329539907
470,1.391417528683524
471,1.3920995585592384
472,1.3927819227449223
473,1.3934646214044437
474,1.3941476547017517
475,1.3948310228008753
476,1.3955147258659242
477,1.396198764061088
478,1.3968831375506372
479,1.397567846498923
480,1.3982528910703766
481,1.3989382714295102
482,1.3996239877409167
483,1.4003100401692694
484,1.4009964288793224
485,1.4016831540359107
486,1.40237021580395
487,1.4030576143484366
488,1.4037453498344483
489,1.404433422427143
490,1.4051218322917605
491,1.4058105795936204
492,1.4064996644981245
493,1.407189087170755
494,1.4078788477770756
495,1.4085689464827307
496,1.4092593834534461
497,1.4099501588550294
498,1.4106412728533684
499,1.4113327256144328
500,1.412024517304274
501,1.412716648089024
502,1.413409118134897
503,1.4141019276081879
504,1.414795076675274
505,1.4154885655026133
506,1.416182394256746
507,1.4168765631042937
508,1.4175710722119597
509,1.4182659217465288
510,1.4189611118748677
511,1.4196566427639252
512,1.4203525145807319
513,1.4210487274923995
514,1.4217452816661225
515,1.4224421772691769
516,1.4231394144689207
517,1.4238369934327941
518,1.4245349143283195
519,1.4252331773231013
520,1.4259317825848254
521,1.426630730281261
522,1.427330020580259
523,1.4280296536497525
524,1.4287296296577567
525,1.42942994877237
526,1.4301306111617722
527,1.4308316169942266
528,1.4315329664380776
529,1.4322346596617532
530,1.4329366968337638
531,1.4336390781227022
532,1.4343418036972437
533,1.4350448737261468
534,1.435748288378252
535,1.4364520478224831
536,1.4371561522278467
537,1.4378606017634317
538,1.4385653965984107
539,1.4392705369020387
540,1.4399760228436533
541,1.4406818545926763
542,1.4413880323186115
543,1.4420945561910457
544,1.4428014263796496
545,1.4435086430541766
546,1.4442162063844637
547,1.4449241165404303
548,1.44563237369208
549,1.4463409780094991
550,1.447049929662858
551,1.4477592288224095
552,1.4484688756584905
553,1.4491788703415216
554,1.4498892130420065
555,1.4505999039305324
556,1.4513109431777704
557,1.4520223309544755
558,1.4527340674314857
559,1.453446152779723
560,1.4541585871701939
561,1.4548713707739875
562,1.4555845037622779
563,1.456297986306322
564,1.4570118185774616
565,1.457726000747122
566,1.4584405329868129
567,1.4591554154681274
568,1.4598706483627433
569,1.4605862318424225
570,1.4613021660790109
571,1.4620184512444385
572,1.46273508751072
573,1.4634520750499542
