index,value
0,-286.653468160365
1,-286.6212723477104
2,-286.5890789440421
3,-286.5568879492699
4,-286.5246993633037
5,-286.4925131860533
6,-286.4603294174283
7,-286.42814805733843
8,-286.39596910569367
9,-286.3637925624038
10,-286.3316184273784
11,-286.2994467005273
12,-286.26727738176027
13,-286.23511047098725
14,-286.20294596811783
15,-286.17078387306185
16,-286.1386241857289
17,-286.1064669060291
18,-286.074312033872
19,-286.04215956916744
20,-286.01000951182493
21,-285.9778618617547
22,-285.9457166188663
23,-285.91357378306947
24,-285.881433354274
25,-285.84929533238954
26,-285.81715971732615
27,-285.78502650899344
28,-285.75289570730115
29,-285.72076731215896
30,-285.68864132347693
31,-285.65651774116463
32,-285.6243965651319
33,-285.5922777952885
34,-285.56016143154403
35,-285.52804747380856
36,-285.4959359219917
37,-285.46382677600326
38,-285.4317200357529
39,-285.39961570115054
40,-285.36751377210595
41,-285.3354142485289
42,-285.30331713032905
43,-285.2712224174161
44,-285.2391301097001
45,-285.20704020709064
46,-285.1749527094976
47,-285.1428676168305
48,-285.1107849289994
49,-285.078704645914
50,-285.04662676748404
51,-285.01455129361915
52,-284.9824782242294
53,-284.95040755922435
54,-284.91833929851384
55,-284.8862734420077
56,-284.8542099896154
57,-284.8221489412471
58,-284.7900902968124
59,-284.75803405622116
60,-284.7259802193829
61,-284.69392878620766
62,-284.6618797566052
63,-284.6298331304851
64,-284.5977889077573
65,-284.5657470883314
66,-284.53370767211743
67,-284.501670659025
68,-284.46963604896393
69,-284.4376038418438
70,-284.40557403757464
71,-284.3735466360662
72,-284.3415216372281
73,-284.30949904097025
74,-284.2774788472022
75,-284.245461055834
76,-284.2134456667754
77,-284.181432679936
78,-284.14942209522553
79,-284.117413912554
80,-284.0854081318311
81,-284.05340475296657
82,-284.02140377587
83,-283.9894052004515
84,-283.95740902662067
85,-283.9254152542873
86,-283.89342388336115
87,-283.8614349137519
88,-283.8294483453695
89,-283.7974641781237
90,-283.76548241192415
91,-283.7335030466806
92,-283.701526082303
93,-283.66955151870104
94,-283.6375793557845
95,-283.6056095934631
96,-283.57364223164655
97,-283.5416772702448
98,-283.5097147091676
99,-283.47775454832464
100,-283.44579678762557
101,-283.4138414269804
102,-283.3818884662989
103,-283.3499379054906
104,-283.3179897444654
105,-283.2860439831332
106,-283.2541006214037
107,-283.2221596591866
108,-283.1902210963917
109,-283.15828493292867
110,-283.12635116870746
111,-283.09441980363783
112,-283.06249083762947
113,-283.0305642705921
114,-282.9986401024356
115,-282.9667183330698
116,-282.93479896240433
117,-282.90288199034904
118,-282.8709674168135
119,-282.83905524170785
120,-282.8071454649417
121,-282.7752380864247
122,-282.74333310606664
123,-282.7114305237775
124,-282.67953033946685
125,-282.6476325530446
126,-282.6157371644204
127,-282.58384417350396
128,-282.5519535802053
129,-282.5200653844341
130,-282.48817958610005
131,-282.45629618511276
132,-282.4244151813824
133,-282.39253657481856
134,-282.360660365331
135,-282.32878655282934
136,-282.2969151372236
137,-282.2650461184235
138,-282.2331794963388
139,-282.20131527087915
140,-282.1694534419543
141,-282.13759400947424
142,-282.1057369733487
143,-282.07388233348735
144,-282.0420300897998
145,-282.01018024219627
146,-281.9783327905862
147,-281.9464877348795
148,-281.9146450749858
149,-281.88280481081483
150,-281.85096694227667
151,-281.81913146928093
152,-281.7872983917373
153,-281.7554677095555
154,-281.72363942264553
155,-281.69181353091705
156,-281.6599900342799
157,-281.6281689326437
158,-281.5963502259182
159,-281.56453391401334
160,-281.53271999683886
161,-281.50090847430454
162,-281.46909934632
163,-281.4372926127952
164,-281.40548827363983
